Username,Datetime,Tweet Id,Text,Likes,Retweets,Replies,Quotes,Mentioned
voguebusiness,2021-12-01 00:28:00+00:00,1465840065309929475,"Beauty brands wishing to make their mark in the metaverse need to be tailored in their marketing, flexible with expectations and willing to take a grassroots approach.
https://t.co/NgqkTv2nmj",3,2,0,0,
voguebusiness,2021-11-29 14:18:00+00:00,1465324166291337218,"“As brands think about how they come to the metaverse, they shouldn't necessarily think of it in the same way as their mobile strategy or console games. It's really: what is your metaverse strategy?""
https://t.co/9ai7yeMVKi",6,3,0,0,
voguebusiness,2021-11-27 10:00:01+00:00,1464534468329291776,"The #metaverse is considered the successor to the social media era. Within the @voguebusiness newsletter, we explore and explain the key technologies and projects most influential to fashion across digital clothing, AR, gaming, NFTs etc.

Sign up now📲 https://t.co/KkVwHrzkNb https://t.co/hlAwGv9zVF",2,1,0,0,"[User(username='voguebusiness', id=1085163264894480395, displayname='Vogue Business', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
voguebusiness,2021-11-21 01:00:00+00:00,1462224239747084300,"While the days of easy money are over, fashion brands can still make a splash in the NFT world.
https://t.co/7ysyP96IIL",1,1,0,0,
voguebusiness,2021-11-19 19:25:00+00:00,1461777546572230664,"While the days of easy money are over, fashion brands can still make a splash in the NFT world.
https://t.co/7ysyP8P7kb",1,0,0,0,
voguebusiness,2021-11-18 01:00:00+00:00,1461137079321067526,"The #metaverse is considered the successor to the social media era. Within the @VogueBusiness newsletter, we explore and explain the key technologies and projects most influential to fashion across digital clothing, AR, gaming, NFTs etc.

Sign up now📲 https://t.co/I0TyyMboNG https://t.co/LOA7nI3Qdp",5,2,1,0,"[User(username='voguebusiness', id=1085163264894480395, displayname='Vogue Business', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
voguebusiness,2021-11-17 21:00:00+00:00,1461076678164242434,"While the days of easy money are over, fashion brands can still make a splash in the NFT world.
https://t.co/7ysyP96IIL",1,0,0,0,
voguebusiness,2021-11-17 13:18:50+00:00,1460960623542550528,"The #metaverse is considered the successor to the social media era. Within the @VogueBusiness newsletter, we explore and explain the key technologies and projects most influential to fashion across digital clothing, AR, gaming, NFTs etc.

Sign up now📲 https://t.co/I0TyyMt0cg https://t.co/ZiKzadkf4E",2,0,0,0,"[User(username='voguebusiness', id=1085163264894480395, displayname='Vogue Business', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
voguebusiness,2021-11-15 19:55:00+00:00,1460335544672661504,"As fashion becomes increasingly entrenched in the metaverse and its core Gen Z customer base spends more of its time playing, socialising and shopping there, understanding its full potential is crucial.
https://t.co/Vcrnp8TwS9",1,1,0,0,
voguebusiness,2021-11-14 19:54:00+00:00,1459972905119334401,"“The most important element when thinking about trademark use is if the average consumer would be confused. I would argue that [many of those in the metaverse] are less sophisticated consumers purely because of their age.” 
https://t.co/Rf7kEhrjcI",1,2,0,0,
voguebusiness,2021-11-14 16:02:00+00:00,1459914520885805058,".@Clinique became the first Estée Lauder brand to offer an NFT in a bid to drive loyalty and add marketing weight to its top products in a sign of more purposeful brand uses of non-fungible tokens.
https://t.co/fgruE9gGJN",0,0,0,1,"[User(username='Clinique', id=71359840, displayname='Clinique', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
voguebusiness,2021-11-11 07:01:00+00:00,1458691209942081537,"While many have relied on external partnerships, an internal expert or team might be on the horizon. #Metaverse
https://t.co/UWlBdfuzAW",3,2,1,0,
voguebusiness,2021-11-10 18:30:00+00:00,1458502214432043014,".@Clinique became the first Estée Lauder brand to offer an NFT in a bid to drive loyalty and add marketing weight to its top products in a sign of more purposeful brand uses of non-fungible tokens.
https://t.co/fgruE9yi8n",2,0,0,1,"[User(username='Clinique', id=71359840, displayname='Clinique', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
voguebusiness,2021-11-10 15:40:45+00:00,1458459620683431944,"While many have relied on external partnerships, an internal expert or team might be on the horizon. #Metaverse
https://t.co/UWlBdfMaZw",0,0,0,0,
voguebusiness,2021-11-07 21:05:00+00:00,1457454058214764552,"In the world of blockchain, the innovations come fast and furious. After the NFT (non fungible token), the new acronym on blockchain fast forward is #DAO. 
https://t.co/RqvSPvytvl",6,2,1,1,
voguebusiness,2021-11-07 18:33:00+00:00,1457415805847543816,"The #metaverse is increasingly becoming fashion’s go-to playground as people spend more time in virtual worlds. @Roblox
https://t.co/9ai7yevklI",3,1,1,0,"[User(username='Roblox', id=16745055, displayname='Roblox', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
voguebusiness,2021-11-07 08:04:00+00:00,1457257512957214722,"In the world of blockchain, the innovations come fast and furious. After the NFT (non fungible token), the new acronym on blockchain fast forward is #DAO. 
https://t.co/TZsCTbubix",3,1,0,0,
voguebusiness,2021-11-06 23:03:00+00:00,1457121366067404806,"The #metaverse is increasingly becoming fashion’s go-to playground as people spend more time in virtual worlds. @Roblox
https://t.co/9ai7yevklI",0,0,0,0,"[User(username='Roblox', id=16745055, displayname='Roblox', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
voguebusiness,2021-11-06 13:59:00+00:00,1456984463498485765,"Fashion is an early adopter of #metaverse technologies. These include 3D design; social media and extended reality; gaming and virtual spaces; and non-fungible tokens. Here are a few key projects.
https://t.co/e1eV3kUned",3,1,0,1,
voguebusiness,2021-11-05 12:29:30+00:00,1456599552191090692,"Instead of selling NFTs, the beauty brand is giving shoppers who are signed to its rewards scheme the chance to receive free products for 10 years along with one of three editions of an NFT artwork. 
https://t.co/fgruE9yi8n",1,0,0,0,
voguebusiness,2021-11-02 23:35:00+00:00,1455679867295571974,"In the world of blockchain, the innovations come fast and furious. After the NFT (non fungible token), the new acronym on blockchain fast forward is DAO. But the two are different. 
https://t.co/RqvSPvytvl",4,1,1,0,
voguebusiness,2021-11-01 04:06:00+00:00,1455023291106828295,"How a brand appears in the metaverse could help them make a successful splash, or risk alienating millions of loyal users. Now, a new need is emerging: someone who can oversee and integrate these projects.
https://t.co/UWlBdfMaZw",0,0,0,0,
voguebusiness,2021-10-30 17:04:00+00:00,1454494305767223298,"How a brand appears in the metaverse could help them make a successful splash, or risk alienating millions of loyal users. Now, a new need is emerging: someone who can oversee and integrate these projects.
https://t.co/UWlBdfuzAW",2,3,0,0,
voguebusiness,2021-10-25 01:23:00+00:00,1452445555464888323,"Fashion has entered the #metaverse, introducing new possibilities for tech and tools, such as AR try-on, gaming and avatars that interact in digital worlds. 

A session at the @VogueBusiness and @Google Summit will explore what fashion needs to know. 

📲https://t.co/Dg6NNJYiOL https://t.co/auZBjGHFal",5,1,0,1,"[User(username='voguebusiness', id=1085163264894480395, displayname='Vogue Business', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Google', id=20536157, displayname='Google', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
voguebusiness,2021-10-24 13:03:07+00:00,1452259360944578565,"Fashion has entered the #metaverse, introducing new possibilities for tech and tools, such as AR try-on, gaming and avatars that interact in digital worlds. 

A session at the @VogueBusiness and @Google Summit will explore what fashion needs to know. 

📲https://t.co/Dg6NNJGHXd https://t.co/YW9zV1LYd2",25,8,2,2,"[User(username='voguebusiness', id=1085163264894480395, displayname='Vogue Business', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Google', id=20536157, displayname='Google', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
voguebusiness,2021-10-22 17:23:00+00:00,1451599984005091333,"How a brand appears in the metaverse could help them make a successful splash, or risk alienating millions of loyal users. Now, a new need is emerging: someone who can oversee and integrate these projects.
https://t.co/UWlBdfMaZw",5,3,0,2,
voguebusiness,2021-10-22 05:09:00+00:00,1451415266643038228,"What is an NFT? Why does fashion care? How are NFTs being used by brands? Is it just hype or should brands develop an NFT strategy?

A session at the @VogueBusiness and @Google will answer all the questions about NFTs which have swept across the industry➡️https://t.co/Dg6NNJGHXd https://t.co/kRerJH4xeU",9,3,2,1,"[User(username='voguebusiness', id=1085163264894480395, displayname='Vogue Business', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Google', id=20536157, displayname='Google', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
voguebusiness,2021-10-21 16:50:24+00:00,1451229394513575939,"What is an NFT? Why does fashion care? How are NFTs being used by brands? Is it just hype or should brands develop an NFT strategy?

A session at the @VogueBusiness and @Google will answer all the questions about NFTs which have swept across the industry➡️https://t.co/Dg6NNJGHXd https://t.co/wNcxPjWYN0",124,48,7,12,"[User(username='voguebusiness', id=1085163264894480395, displayname='Vogue Business', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Google', id=20536157, displayname='Google', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
voguebusiness,2021-10-19 10:23:50+00:00,1450407335936073733,".@Clinique is today becoming the first @EsteeLauder brand to offer an NFT in a bid to drive loyalty and add marketing weight to its top products in a sign of more purposeful brand uses of non-fungible tokens.
https://t.co/fgruE9yi8n",10,6,0,2,"[User(username='Clinique', id=71359840, displayname='Clinique', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='EsteeLauder', id=290081566, displayname='Estée Lauder', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
voguebusiness,2021-10-19 03:23:00+00:00,1450301427302100992,"How a brand appears in the metaverse could help them make a successful splash, or risk alienating millions of loyal users. Now, a new need is emerging: someone who can oversee and integrate these projects.
https://t.co/UWlBdfuzAW",1,1,0,0,
voguebusiness,2021-10-17 10:00:00+00:00,1449676563021058054,"How a brand appears in the metaverse could help them make a successful splash, or risk alienating millions of loyal users. Now, a new need is emerging: someone who can oversee and integrate these projects.
https://t.co/UWlBdfuzAW",0,0,0,0,
voguebusiness,2021-10-17 10:00:00+00:00,1449676560823422983,"How a brand appears in the metaverse could help them make a successful splash, or risk alienating millions of loyal users. Now, a new need is emerging: someone who can oversee and integrate these projects.
https://t.co/UWlBdfMaZw",0,0,0,0,
voguebusiness,2021-10-15 19:17:00+00:00,1449091957830135811,"Connecting the dots between digital scarcity and the metaverse, NFTs (non-fungible tokens) offer a way to create digital items that retain value, which mimics physical luxury goods.
https://t.co/bs5yzHcgfT",0,0,0,0,
voguebusiness,2021-10-15 06:00:00+00:00,1448891386766450704,"How a brand appears in the metaverse could help them make a successful splash, or risk alienating millions of loyal users. Now, a new need is emerging: someone who can oversee and integrate these projects.
https://t.co/UWlBdfMaZw",4,1,0,0,
voguebusiness,2021-10-14 07:00:00+00:00,1448544099435491334,"Connecting the dots between digital scarcity and the metaverse, NFTs (non-fungible tokens) offer a way to create digital items that retain value, which mimics physical luxury goods.
https://t.co/bs5yzHcgfT",6,3,0,0,
voguebusiness,2021-10-10 22:41:00+00:00,1447331356669734915,"Brands are entering the #Metaverse through virtual stores, AR, gaming and digital fashion shows. While many have relied on external partnerships, an internal expert or team might be on the horizon.

Is it time to hire a chief metaverse officer? 

https://t.co/EJQh7TTTn1",1,2,0,0,
voguebusiness,2021-10-08 10:59:53+00:00,1446430142088335372,"How a brand appears in the metaverse could help them make a successful splash, or risk alienating millions of loyal users. Now, a new need is emerging: someone who can oversee and integrate these projects.
https://t.co/ZXtmtqcO5Q",2,1,0,1,
voguebusiness,2021-10-07 15:20:12+00:00,1446133264893181953,"🔊Live:“Blockchain is one of the solutions, to additionally empower the customer. For us, the value of this empowerment is linked to the full transparency and traceability of the product that you provide through the digital twin or NFT certificate.” Antonio Carriero, @Breitling",10,4,2,0,"[User(username='Breitling', id=153080608, displayname='Breitling', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
voguebusiness,2021-10-06 00:10:00+00:00,1445541815201918980,"A brand might be motivated to want to participate in NFT sales because resales of NFTs would allow a brand to continue making money on secondary sales and all future sales.
https://t.co/Rf7kEhrjcI",2,0,1,0,
voguebusiness,2021-10-05 18:00:02+00:00,1445448711077695489,"Brands are entering the #Metaverse through virtual stores, AR, gaming and digital fashion shows. While many have relied on external partnerships, an internal expert or team might be on the horizon.

Is it time to hire a chief metaverse officer?

https://t.co/EJQh7TTTn1",2,0,0,1,
voguebusiness,2021-10-05 11:41:00+00:00,1445353323088027650,"Brands are entering the #Metaverse through virtual stores, AR, gaming and digital fashion shows. While many have relied on external partnerships, an internal expert or team might be on the horizon.

Is it time to hire a chief metaverse officer?

https://t.co/EJQh7TCivt https://t.co/jkVHUGsENZ",26,13,0,7,
voguebusiness,2021-10-04 18:00:02+00:00,1445086322780262405,"Now, as the initial NFT hype wave crests, brands are exploring different options. In-game NFTs have proven successful among brands including @LouisVuitton and @Burberry.
https://t.co/sfZ503COe4",2,1,0,1,"[User(username='LouisVuitton', id=44084633, displayname='Louis Vuitton', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Burberry', id=47459700, displayname='Burberry', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
voguebusiness,2021-10-04 06:09:00+00:00,1444907384615448578,"“It's really: what is your metaverse strategy? How do you want people to engage with your brand and what is going to benefit them in the experience?” @Roblox
https://t.co/9ai7yeMVKi",2,1,0,0,"[User(username='Roblox', id=16745055, displayname='Roblox', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
voguebusiness,2021-10-02 21:03:00+00:00,1444407591573016576,"As fashion becomes increasingly entrenched in the #metaverse and its core Gen Z customer base spends more of its time playing, socialising and shopping there, understanding its full potential is crucial.
https://t.co/Vcrnp8TwS9",3,0,0,0,
voguebusiness,2021-10-01 20:04:00+00:00,1444030355967778819,"Fashion’s enthusiastic adoption of the #metaverse, where digital avatars, VR activations, NFTs and gaming partnerships offer fertile ground to build relationships with Gen Z, also raises new ethical challenges including on gender and race representation.
https://t.co/VEbu9pVkMk",0,0,0,0,
voguebusiness,2021-10-01 09:09:00+00:00,1443865519694618627,"“It's really: what is your metaverse strategy? How do you want people to engage with your brand and what is going to benefit them in the experience?” @Roblox
https://t.co/9ai7yevklI",2,0,0,0,"[User(username='Roblox', id=16745055, displayname='Roblox', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
voguebusiness,2021-09-30 12:43:11+00:00,1443557032926322694,"As fashion becomes increasingly entrenched in the #metaverse and its core Gen Z customer base spends more of its time playing, socialising and shopping there, understanding its full potential is crucial.
https://t.co/Vcrnp8TwS9",3,2,0,0,
voguebusiness,2021-09-28 10:19:08+00:00,1442796007335600134,"Fashion’s enthusiastic adoption of the #metaverse, where digital avatars, VR activations, NFTs and gaming partnerships offer fertile ground to build relationships with Gen Z customers, also raises new ethical challenges on gender and race representation.
https://t.co/VEbu9pVkMk",1,0,0,0,
voguebusiness,2021-09-25 12:34:00+00:00,1441742782427770884,"As fashion becomes increasingly entrenched in the #metaverse and its core Gen Z customer base spends more of its time playing, socialising and shopping there, understanding its full potential is crucial.
https://t.co/VeQFOsgWuJ",4,2,0,0,
voguebusiness,2021-09-23 02:05:00+00:00,1440859713730539520,"Brands are queuing up to experiment with virtual activations, particularly in the fashion sphere. From AR try-on to VR showrooms and fashion games, the #metaverse is front of mind for fashion brands hoping to catch a new marketing wave. @dimensionstudio 
https://t.co/l94kkpeYDU",4,2,1,0,"[User(username='dimensionstudio', id=790581322163036161, displayname='Dimension Studio', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
voguebusiness,2021-09-22 10:43:23+00:00,1440627783156191237,"Brands are queuing up to experiment with virtual activations, particularly in the fashion sphere. From AR try-on to VR showrooms and fashion games, the #metaverse is front of mind for fashion brands hoping to catch a new marketing wave. @dimensionstudio
https://t.co/l94kkpeYDU",8,4,1,0,"[User(username='dimensionstudio', id=790581322163036161, displayname='Dimension Studio', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
voguebusiness,2021-09-20 03:21:00+00:00,1439791675883155459,"Inside Roblox’s metaverse opportunity.
Fashion’s new opportunity to reach Gen Z is in the metaverse. Christina Wootton, VP of brand partnerships at Roblox, explains how brands can make the most of it.

https://t.co/9ai7yevklI",2,2,0,0,
voguebusiness,2021-09-19 17:00:01+00:00,1439635400922783747,"Fashion-tech’s funding boom: Who’s being funded — and why.
A surge of investment from venture capitalists and luxury brands includes virtual clienteling, the metaverse, circular business models and supply chains.

https://t.co/qOV76Dt8y2",5,0,0,0,
voguebusiness,2021-09-17 08:00:02+00:00,1438774733143609346,"Inside Roblox’s metaverse opportunity.
Fashion’s new opportunity to reach Gen Z is in the metaverse. Christina Wootton, VP of brand partnerships at Roblox, explains how brands can make the most of it.

https://t.co/9ai7yevklI",1,1,0,0,
voguebusiness,2021-09-16 19:00:01+00:00,1438578434779729945,"Why games became luxury fashion’s NFT on-ramp.
This week, Louis Vuitton and Burberry enter the world of non-fungible tokens through video games, whose built-in consumer base eases the transition toward digital items of value.

https://t.co/bs5yzHtR7r",2,1,0,1,
voguebusiness,2021-09-16 11:00:02+00:00,1438457645308932097,"The fashion exec’s guide to the metaverse. 
The metaverse is here. We outline and explain the key technologies and projects most influential to fashion across digital clothing, mixed reality, gaming, NFTs and beyond.

https://t.co/Vcrnp8BVtz",14,3,0,0,
voguebusiness,2021-09-14 17:06:00+00:00,1437824966825811970,"Ray-Ban and Facebook pitch smart glasses amid metaverse boom. Facebook and Ray-Ban parent Luxottica are rolling out $299 smart glasses that allow people to capture hands-free images, listen to music and make calls. 

https://t.co/ppZZtVUbqw",0,1,0,0,
voguebusiness,2021-09-14 14:35:08+00:00,1437787000636116995,"Inside Roblox’s metaverse opportunity. Fashion’s new opportunity to reach Gen Z is in the metaverse. Christina Wootton, VP of brand partnerships at Roblox, explains how brands can make the most of it. 

Find out more: https://t.co/nEQGImJewL",23,3,0,4,
voguebusiness,2021-09-10 18:07:00+00:00,1436390766448975873,"""As fashion becomes increasingly entrenched in the metaverse and its core Gen Z customer base spends more of its time playing, socialising and shopping there, understanding its full potential is crucial.""
https://t.co/Vcrnp8TwS9",1,1,0,0,
voguebusiness,2021-09-09 19:12:00+00:00,1436044736469549058,"“We’re at the end of Web 2.0, which connected people, and heading into Web 3.0, which connects people, places and things. The metaverse is an extension of what comes next for human creativity, and fashion is one of the industries that will change forever.”
https://t.co/Vcrnp8TwS9",2,0,0,0,
voguebusiness,2021-09-09 00:06:00+00:00,1435756336097021952,"""As fashion becomes increasingly entrenched in the metaverse and its core Gen Z customer base spends more of its time playing, socialising and shopping there, understanding its full potential is crucial."" https://t.co/Vcrnp8BVtz",3,2,0,0,
voguebusiness,2021-09-07 10:56:23+00:00,1435195236611919876,"The #metaverse is considered to be the next stage of how we use technology — the successor of the internet age. Depending who you ask, the metaverse can extend to digital fashion, social media, augmented reality, virtual stores, video games and NFTs.
https://t.co/Vcrnp8TwS9",54,21,1,7,
voguebusiness,2021-08-28 09:00:00+00:00,1431542070133485574,"#AR may be one means by which fashion NFTs can prove valuable. @DolceGabbana is expected to give renewed momentum to this view with the launch of its Collezione Genesi of NFT wearables, expected to include AR, today. 
https://t.co/sfZ503Up5C",3,0,0,0,"[User(username='dolcegabbana', id=85772748, displayname='Dolce & Gabbana', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
voguebusiness,2021-08-25 06:00:00+00:00,1430409608229752832,"#AR may be one means by which fashion NFTs can prove valuable. @DolceGabbana is expected to give renewed momentum to this view with the launch of its Collezione Genesi of NFT wearables, expected to include AR, on 28 August. 
https://t.co/sfZ503COe4",6,0,1,0,"[User(username='dolcegabbana', id=85772748, displayname='Dolce & Gabbana', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
voguebusiness,2021-08-25 00:00:00+00:00,1430319009212272641,"Connecting the dots between digital scarcity and the metaverse, NFTs (non-fungible tokens) offer a way to create digital items that retain value, which mimics physical luxury goods.
https://t.co/bs5yzHcgfT",6,1,0,0,
voguebusiness,2021-08-24 11:09:50+00:00,1430125188562227202,"AR may be one means by which fashion NFTs can prove valuable. @dolcegabbana is expected to give renewed momentum to this view with the launch of its Collezione Genesi of #NFT wearables, expected to include AR, on 28 August. 
 https://t.co/sfZ503COe4",17,3,2,3,"[User(username='dolcegabbana', id=85772748, displayname='Dolce & Gabbana', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
voguebusiness,2021-08-24 09:00:01+00:00,1430092519719661583,"Connecting the dots between digital scarcity and the metaverse, #NFTs (non-fungible tokens) offer a way to create digital items that retain value, which mimics physical luxury goods.
https://t.co/bs5yzHtR7r",7,2,1,0,
voguebusiness,2021-08-22 23:05:00+00:00,1429580391371862021,".@AspreyLondon, the British jeweller with a royal warrant, is planning to release NFTs. They will be sold as a digital physical pair, meaning the buyer acquires both the object and the digital NFT representation of the object.
https://t.co/v3RqVV91oW",1,0,0,0,"[User(username='AspreyLondon', id=335852131, displayname='Asprey', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
voguebusiness,2021-08-22 07:04:00+00:00,1429338547677540353,".@AspreyLondon, the British jeweller with a royal warrant, is planning to release NFTs. They will be sold as a digital physical pair, meaning the buyer acquires both the object and the digital NFT representation of the object.
https://t.co/v3RqVVqCNw",1,1,1,0,"[User(username='AspreyLondon', id=335852131, displayname='Asprey', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
voguebusiness,2021-08-20 21:07:00+00:00,1428825919964151808,"Are sales of branded digital items legal if the brand had nothing to do with them? #NFT
https://t.co/Rf7kEhrjcI",2,0,0,0,
voguebusiness,2021-08-15 12:00:01+00:00,1426876330491011079,"“People have so much interest in NFTs. People are collecting things for bragging rights. Imagine what people would do to collect an #NFT that’s an image of #KarlLagerfeld and Eric Pfrunder [@CHANEL’s former artistic director for fashion].”
https://t.co/i6gy8R3Fn1",2,1,0,0,"[User(username='CHANEL', id=326359913, displayname='CHANEL', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
